Fecha,Moneda,Tasa de cambio vs USD,Media Movil (7d),Desviacion Std (7d)
2016-11-14,JPY,36.6699,41.36038571428571,21.932423062476065
2016-11-15,AUD,53.7623,30.04394285714286,16.96361816406515
2016-11-15,GBP,94.3292,46.16142857142857,24.504092567685774
2016-11-15,CAD,1.8408,21.815757142857137,28.065699785138474
2016-11-15,INR,36.8663,31.976871428571428,15.497073304628776
2016-11-15,JPY,97.7344,51.93472857142857,28.781083365740717
2016-11-16,AUD,47.7999,35.84088571428572,14.638734058133954
2016-11-16,GBP,10.1551,41.507999999999996,28.09447558649205
2016-11-16,CAD,17.6628,23.73525714285714,27.105250768307883
2016-11-16,INR,55.5663,34.79942857142857,17.920976598269018
2016-11-16,JPY,90.1939,61.80247142857143,28.292214262096614
2016-11-17,AUD,70.387,39.40264285714286,19.570219716264436
2016-11-17,GBP,27.5673,42.464499999999994,27.379686725685243
2016-11-17,CAD,49.4334,29.104371428571426,28.06392018937682
2016-11-17,INR,61.4111,39.11224285714286,20.380319803416167
2016-11-17,JPY,3.6494,51.1735,34.471237115504515
2016-11-18,AUD,47.2103,44.02165714285714,16.371092970930928
2016-11-18,GBP,64.0483,46.648942857142856,28.230522743291925
2016-11-18,CAD,55.815,35.17209999999999,28.672725238049207
2016-11-18,INR,84.146,45.13099999999999,26.640137555513164
2016-11-18,JPY,16.5471,48.001,36.75119575297294
2016-11-19,AUD,4.8314,38.975500000000004,22.176382134905175
2016-11-19,GBP,78.5505,52.374942857142855,30.284910040472692
2016-11-19,CAD,39.8123,40.37631428571428,25.013782776330043
2016-11-19,INR,36.5167,49.345485714285715,21.42913874069822
2016-11-19,JPY,48.3318,45.61664285714286,35.99650676963243
2016-11-20,AUD,1.8392,35.428442857142855,26.109785001723
2016-11-20,GBP,81.0882,55.26584285714286,32.13810269922901
2016-11-20,CAD,49.6909,36.3005,19.546295447304857
2016-11-20,INR,82.4336,58.639385714285716,19.25013573237249
2016-11-20,JPY,57.5383,50.094971428571434,35.11608004526868
2016-11-21,AUD,54.4727,40.04325714285714,26.230137139103913
2016-11-21,GBP,70.1834,60.846000000000004,30.601747346298186
2016-11-21,CAD,60.7422,39.28534285714285,21.659450593821337
2016-11-21,INR,59.9721,59.55887142857143,19.118998822873813
2016-11-21,JPY,18.5613,47.50802857142857,36.8920236274146
2016-11-22,AUD,41.0969,38.233914285714285,25.554199072261497
2016-11-22,GBP,40.5902,53.169,27.372188112145263
2016-11-22,CAD,27.1147,42.89589999999999,15.650179433263062
2016-11-22,INR,39.4907,59.93378571428571,18.61903809424012
2016-11-22,JPY,93.8005,46.94604285714286,36.019027778007285
2016-11-23,AUD,69.1473,41.283542857142855,28.03905084585065
2016-11-23,GBP,24.8445,55.26748571428572,23.863068757910458
2016-11-23,CAD,91.2762,53.412099999999995,19.99741463773078
2016-11-23,INR,8.9618,53.276,26.922100893751463
2016-11-23,JPY,43.1156,40.220571428571425,30.58292975913826
2016-11-24,AUD,8.0777,32.382214285714284,27.13580495657791
2016-11-24,GBP,80.2025,62.78680000000001,21.89120957827598
2016-11-24,CAD,52.8187,53.89571428571428,19.92596481808157
2016-11-24,INR,28.7153,48.60517142857142,28.08655892912205
2016-11-24,JPY,61.3197,48.45918571428571,26.5972832111621
2016-11-25,AUD,92.3118,38.82528571428571,35.35345903809277
2016-11-25,GBP,3.1382,54.08535714285714,31.362686656644343
2016-11-25,CAD,10.7184,47.45334285714285,25.665580737299784
2016-11-25,INR,66.724,46.11631428571429,25.016359110884995
2016-11-25,JPY,85.567,58.31917142857143,25.568751383001032
2016-11-26,AUD,46.3721,44.75967142857143,32.02617158672557
2016-11-26,GBP,44.979,49.28942857142858,29.510124520505048
2016-11-26,CAD,64.0637,50.917828571428565,26.095440237438236
2016-11-26,INR,98.4081,54.95794285714286,31.224901460151816
2016-11-26,JPY,52.6197,58.931728571428565,25.33994240474349
2016-11-27,AUD,7.1292,45.51538571428572,30.886733351415383
2016-11-27,GBP,40.896,43.54768571428571,25.992303979090163
2016-11-27,CAD,35.2606,48.856357142857135,26.76978336600529
2016-11-27,INR,70.8521,53.303442857142855,29.800776643339184
2016-11-27,JPY,70.0454,60.71845714285714,25.664181729202408
2016-11-28,AUD,9.9921,39.16101428571428,33.22390173175687
2016-11-28,GBP,97.0819,47.390328571428576,31.902687169041307
2016-11-28,CAD,29.8243,44.43951428571428,27.031198770027917
2016-11-28,INR,86.5033,57.09361428571429,32.36695707376217
2016-11-28,JPY,6.1732,58.94872857142857,29.23450286583276
2016-11-29,AUD,70.5387,43.36698571428571,35.308039725083894
2016-11-29,GBP,27.4053,45.50677142857143,32.74908089670679
2016-11-29,CAD,50.8084,47.824328571428566,25.9625659448184
2016-11-29,INR,3.9947,52.022757142857145,37.893175337865124
2016-11-29,JPY,65.0645,54.84358571428571,25.27425650139086
2016-11-30,AUD,80.6656,45.012457142857144,36.94039118358383
2016-11-30,GBP,25.2132,45.559442857142855,32.71058431725408
2016-11-30,CAD,77.6167,45.87297142857142,22.424669021839414
2016-11-30,INR,21.8825,53.86857142857143,35.697096709803276
2016-11-30,JPY,28.7419,52.790200000000006,26.916431933424413
2016-12-01,AUD,69.3685,53.76828571428572,33.8623286397254
2016-12-01,GBP,79.1086,45.40317142857143,32.51955193862679
2016-12-01,CAD,9.4111,39.671885714285715,25.914106064936117
2016-12-01,INR,36.6187,54.99762857142857,34.88467641523589
2016-12-01,JPY,66.7049,53.559514285714286,27.27541457891028
2016-12-02,AUD,35.2992,45.623628571428576,29.639782835558268
2016-12-02,GBP,7.4412,46.01788571428572,31.615570792065313
2016-12-02,CAD,63.6457,47.23292857142856,23.68367655740364
2016-12-02,INR,42.4923,51.535957142857136,34.729039635001755
2016-12-02,JPY,46.0218,47.910199999999996,23.354600454443013
2016-12-03,AUD,4.4174,39.630100000000006,33.45902152803249
2016-12-03,GBP,39.0886,45.1764,31.726027507868015
2016-12-03,CAD,26.4272,41.85628571428571,23.49732136247503
2016-12-03,INR,8.5595,38.70044285714285,30.912139652831932
2016-12-03,JPY,83.6068,52.33692857142858,27.041697908706055
2016-12-04,AUD,23.2775,41.937,31.33390932722367
2016-12-04,GBP,59.57,47.84411428571429,32.08915166845997
2016-12-04,CAD,74.8891,47.51749999999999,26.255358140577638
2016-12-04,INR,72.8589,38.98712857142857,31.267283444398796
2016-12-04,JPY,18.6334,44.992357142857145,28.379157041325133
2016-12-05,AUD,74.6033,51.16717142857143,29.83599981519618
2016-12-05,GBP,5.6006,34.775357142857146,26.903810117890732
2016-12-05,CAD,70.787,53.36931428571428,26.219513018324562
2016-12-05,INR,46.8446,33.321600000000004,23.962205992005938
2016-12-05,JPY,60.4786,52.75027142857142,22.89053459530928
2016-12-06,AUD,93.1287,54.39431428571429,33.30098575505085
2016-12-06,GBP,7.4843,31.929499999999997,28.800120748300028
2016-12-06,CAD,22.2955,49.296042857142844,28.77400461318376
2016-12-06,INR,80.7036,44.28001428571429,25.785987314846505
2016-12-06,JPY,22.134,46.617342857142866,24.719377032324132
2016-12-07,AUD,22.4561,46.07867142857143,32.91289914135572
2016-12-07,GBP,59.6421,36.84791428571428,30.35958291920512
2016-12-07,CAD,25.7587,41.88775714285714,26.880687169034964
2016-12-07,INR,41.5764,47.09342857142857,23.943533000354083
2016-12-07,JPY,35.3965,47.568,24.035859388491534
2016-12-08,AUD,51.4206,43.51468571428571,31.463353037326392
2016-12-08,GBP,86.0009,37.832528571428576,32.024703591431475
2016-12-08,CAD,11.7748,42.225428571428566,26.415547287012206
2016-12-08,INR,82.225,53.60861428571429,26.66811608578232
2016-12-08,JPY,45.7555,44.575228571428575,22.51185860879515
2016-12-09,AUD,46.9742,45.182542857142856,31.26408298014721
2016-12-09,GBP,92.5234,49.98712857142857,34.60926729907824
2016-12-09,CAD,64.0069,42.277028571428566,26.464670356389817
2016-12-09,INR,60.971,56.24842857142857,26.29633192815521
2016-12-09,JPY,12.7406,39.82077142857143,25.47488840817661
2016-12-10,AUD,41.4883,50.478385714285714,25.884957680374278
2016-12-10,GBP,58.2146,52.71941428571428,34.35953036734875
2016-12-10,CAD,44.6295,44.87735714285714,25.525339559468886
2016-12-10,INR,79.8168,66.42804285714286,16.85647665694689
2016-12-10,JPY,4.8825,28.574442857142856,19.629598418617586
2016-12-11,AUD,29.3292,51.342914285714286,24.907676895114765
2016-12-11,GBP,21.3378,47.25767142857143,36.08444888423607
2016-12-11,CAD,96.455,47.9582,30.5569554061482
2016-12-11,INR,63.6103,65.1068142857143,16.629336869764213
2016-12-11,JPY,32.3653,30.53614285714286,19.150871176951558
2016-12-12,AUD,29.3449,44.877428571428574,23.708661427680557
2016-12-12,GBP,25.2549,50.065428571428576,32.92959802617872
2016-12-12,CAD,8.7933,39.10195714285714,31.796407454084928
2016-12-12,INR,84.1042,70.42961428571428,15.749475456072652
2016-12-12,JPY,64.8837,31.16544285714286,20.334564225792022
2016-12-13,AUD,32.2906,36.18627142857143,10.599475865928001
2016-12-13,GBP,68.2129,58.740942857142855,27.372361148237186
2016-12-13,CAD,29.8849,40.18615714285714,31.252567561501046
2016-12-13,INR,3.8168,59.44578571428571,28.79663370618339
2016-12-13,JPY,34.8976,32.988814285714284,19.958524773508827
2016-12-14,AUD,96.4122,46.75142857142857,23.56332028971556
2016-12-14,GBP,82.9876,62.07601428571429,28.881096231931654
2016-12-14,CAD,17.4728,39.00245714285713,32.037152725070946
2016-12-14,INR,35.5482,58.58461428571429,29.50159605967272
2016-12-14,JPY,33.2659,32.684442857142855,19.931915776116305
2016-12-15,AUD,83.0136,51.26471428571428,27.33110577641223
2016-12-15,GBP,83.1962,61.675342857142866,28.51094714420279
2016-12-15,CAD,30.9885,41.74727142857142,30.078827231499197
2016-12-15,INR,80.2986,58.30941428571428,29.25224838654453
2016-12-15,JPY,1.4671,26.35752857142857,22.011923468180857
2016-12-16,AUD,43.8586,50.81962857142857,27.43778223755921
2016-12-16,GBP,31.0355,52.891357142857146,26.84626959801907
2016-12-16,CAD,77.3566,43.65437142857142,32.08189803724801
2016-12-16,INR,35.5347,54.675657142857155,30.422958571549067
2016-12-16,JPY,14.8359,26.656857142857145,21.80920542140086
2016-12-17,AUD,79.7628,56.287414285714284,29.035461306847406
2016-12-17,GBP,91.7877,57.68751428571429,30.68088399896743
2016-12-17,CAD,90.9511,50.27174285714285,36.753665385230896
2016-12-17,INR,33.7795,48.09890000000001,29.0262370595983
2016-12-17,JPY,85.5393,38.179257142857146,28.62838970380382
2016-12-18,AUD,0.74,52.203242857142854,34.881596872747416
2016-12-18,GBP,86.8109,67.04081428571429,27.575291410755714
2016-12-18,CAD,93.4725,49.84567142857143,36.14123437952431
2016-12-18,INR,32.7072,43.684171428571425,28.62110738439454
2016-12-18,JPY,44.0065,39.842285714285715,28.572431922071875
2016-12-19,AUD,21.4895,51.081042857142855,35.85240492769668
2016-12-19,GBP,79.4689,74.78567142857142,20.61914634110051
2016-12-19,CAD,31.844,53.13862857142857,32.65984012502781
2016-12-19,INR,49.483,38.738285714285716,22.889669911878503
2016-12-19,JPY,55.9393,38.56451428571428,27.443626267825806
2016-12-20,AUD,51.9421,53.8884,34.892361944366435
2016-12-20,GBP,33.6131,69.84284285714286,25.922492192422276
2016-12-20,CAD,63.5024,57.94112857142857,31.10523740453328
2016-12-20,INR,36.1422,43.3562,17.23163516201125
2016-12-20,JPY,80.6712,45.10359999999999,31.567718120415407
2016-12-21,AUD,44.1178,46.41777142857143,29.443110545293735
2016-12-21,GBP,66.2899,67.45745714285715,25.271399896448028
2016-12-21,CAD,88.0358,68.02155714285713,26.96266898787133
2016-12-21,INR,64.2221,47.45247142857142,18.432490985730745
2016-12-21,JPY,11.1509,41.94431428571429,33.9654531752696
2016-12-22,AUD,60.8586,43.25277142857143,25.82164091575878
2016-12-22,GBP,66.0012,65.00102857142858,24.30375926070663
2016-12-22,CAD,72.1678,73.90431428571428,21.468617798112263
2016-12-22,INR,61.0074,44.69658571428572,13.479885803105248
2016-12-22,JPY,5.1714,42.4735,33.25105046586253
2016-12-23,AUD,64.747,46.236828571428575,27.079652545451676
2016-12-23,GBP,67.3577,70.1899142857143,19.18098585235124
2016-12-23,CAD,3.9491,63.41752857142857,33.856103112423355
2016-12-23,INR,20.7957,42.59101428571428,16.05470906197797
2016-12-23,JPY,73.5667,50.863614285714284,32.51662695424345
2016-12-24,AUD,50.0128,41.986828571428575,22.962560803382864
2016-12-24,GBP,95.5921,70.7334,19.93405947894215
2016-12-24,CAD,49.6876,57.52274285714285,31.792525852253164
2016-12-24,INR,17.9255,40.326157142857134,18.44523364005415
2016-12-24,JPY,65.3116,47.97394285714285,29.698136517232754
2016-12-25,AUD,82.3134,53.64017142857143,18.876810684250994
2016-12-25,GBP,80.1045,69.77534285714286,19.179445414284714
2016-12-25,CAD,29.8989,48.4408,28.745747666799854
2016-12-25,INR,89.6478,48.460528571428576,25.666969112831488
2016-12-25,JPY,5.9056,42.53095714285714,33.7601789319339
2016-12-26,AUD,23.8844,53.98230000000001,18.20679720113722
2016-12-26,GBP,72.5462,68.78638571428571,18.77042489311572
2016-12-26,CAD,13.1795,45.77444285714286,31.294427986722916
2016-12-26,INR,71.2448,51.56935714285714,27.08992337794362
2016-12-26,JPY,55.7531,42.504357142857145,33.74792472567057
2016-12-27,AUD,95.1138,60.14968571428572,23.840812822792596
2016-12-27,GBP,39.107,69.57122857142858,17.0946734602444
2016-12-27,CAD,41.8012,42.67427142857143,30.30477435497104
2016-12-27,INR,27.309,50.307471428571425,28.11466092638702
2016-12-27,JPY,25.6039,34.6376,29.521887422950055
2016-12-28,AUD,4.9162,54.54945714285714,31.581863995382882
2016-12-28,GBP,91.737,73.20652857142856,18.8918572735906
2016-12-28,CAD,90.0454,42.96135714285714,30.811401332886284
2016-12-28,INR,51.3437,48.4677,27.466247538387876
2016-12-28,JPY,73.3081,43.5172,30.60801213821859
2016-12-29,AUD,48.9336,52.845885714285714,31.50635459477077
2016-12-29,GBP,10.538,65.28321428571428,30.488765625140754
2016-12-29,CAD,7.2353,33.68528571428571,30.323453681786077
2016-12-29,INR,35.6312,44.842528571428566,27.208782601684167
2016-12-29,JPY,27.9556,46.772085714285716,26.828795140509605
2016-12-30,AUD,59.8438,52.145428571428575,31.251138861259427
2016-12-30,GBP,13.5639,57.59838571428572,36.135340098184074
2016-12-30,CAD,40.356,38.886271428571426,27.34951852286211
2016-12-30,INR,98.157,55.89414285714286,31.227986259969732
2016-12-30,JPY,12.9063,38.106314285714284,26.52664201109453
2016-12-31,AUD,92.923,58.27545714285714,34.773130325336844
2016-12-31,GBP,50.7802,51.196685714285714,32.01736459862724
2016-12-31,CAD,31.9698,36.35515714285714,27.000926163180413
2016-12-31,INR,57.1154,61.4927,26.431009216259667
2016-12-31,JPY,77.8218,39.89348571428572,28.97358216556533
2017-01-01,AUD,71.5308,56.73508571428572,33.75474229454925
2017-01-01,GBP,62.0565,48.618399999999994,29.962228316165003
2017-01-01,CAD,22.766,35.336171428571426,27.416581644369483
2017-01-01,INR,65.1758,57.9967,23.547437747166224
2017-01-01,JPY,23.021,42.338542857142855,26.218527319617465
2017-01-02,AUD,66.62,62.84017142857143,30.53395716715599
2017-01-02,GBP,10.0254,39.68685714285715,30.9431833783499
2017-01-02,CAD,31.3145,37.92688571428571,25.782057207447423
2017-01-02,INR,17.2301,50.28031428571428,27.06934369740231
2017-01-02,JPY,81.0524,45.95272857142857,29.865931180734755
2017-01-03,AUD,99.1055,63.41041428571429,31.26565196966309
2017-01-03,GBP,38.9985,39.67135714285714,30.943549422071634
2017-01-03,CAD,3.9848,32.524542857142855,28.638681755384397
2017-01-03,INR,63.9583,55.51592857142857,25.377222805087413
2017-01-03,JPY,39.4616,47.932399999999994,28.72997651959831
2017-01-04,AUD,27.0649,66.57451428571429,24.81460779678165
2017-01-04,GBP,11.5628,28.217899999999997,22.007603079693418
2017-01-04,CAD,52.1535,27.111414285714282,17.284761022687743
2017-01-04,INR,93.7955,61.580471428571435,29.02438044367272
2017-01-04,JPY,52.7107,44.98991428571429,26.679479474084552
2017-01-05,AUD,79.121,70.887,23.841903854138838
2017-01-05,GBP,67.2804,36.32395714285714,24.695986398931087
2017-01-05,CAD,50.0158,33.22291428571428,16.636684975121252
2017-01-05,INR,29.2976,60.675671428571434,30.04878372345628
2017-01-05,JPY,98.6871,55.09441428571429,32.013750167567565
2017-01-06,AUD,41.812,68.31102857142858,26.100996895055854
2017-01-06,GBP,12.9843,36.24115714285714,24.785822119433305
2017-01-06,CAD,82.1709,39.19647142857143,25.019713630369765
2017-01-06,INR,23.5874,50.022871428571435,27.670354987345455
2017-01-06,JPY,92.7612,66.50225714285715,28.51098854604766
2017-01-07,AUD,21.9118,58.16657142857143,28.619170244361005
2017-01-07,GBP,42.1209,35.00411428571429,24.147110084054102
2017-01-07,CAD,20.2396,37.52072857142856,25.959576962508024
2017-01-07,INR,57.3271,50.05311428571429,27.67951306721443
2017-01-07,JPY,71.5699,65.60912857142857,28.193450806745613
2017-01-08,AUD,43.3394,54.139228571428575,28.40788448856619
2017-01-08,GBP,40.8819,31.979171428571426,21.358692178729314
2017-01-08,CAD,54.834,42.10187142857142,25.750524524218477
2017-01-08,INR,7.8294,41.86077142857143,30.77140912241497
2017-01-08,JPY,69.5121,72.2507142857143,21.063134760004246
2017-01-09,AUD,27.133,48.49822857142857,29.41900736455466
2017-01-09,GBP,84.0598,42.55551428571429,26.408877877046603
2017-01-09,CAD,21.8193,40.74541428571428,26.64792852858845
2017-01-09,INR,36.0978,44.556157142857145,29.031488226570826
2017-01-09,JPY,85.803,72.92937142857143,21.46665873532841
2017-01-10,AUD,88.6814,47.009071428571424,26.554774170678265
2017-01-10,GBP,30.4909,41.34014285714286,26.792833798166814
2017-01-10,CAD,98.9542,54.31247142857142,28.893878429620866
2017-01-10,INR,70.8547,45.54135714285714,29.90356647507987
2017-01-10,JPY,44.3141,73.62258571428572,20.24962071977561
2017-01-11,AUD,53.56,50.79408571428571,25.085841115087902
2017-01-11,GBP,65.3563,49.02492857142857,24.439823354429443
2017-01-11,CAD,67.7264,56.53717142857142,29.296656679827986
2017-01-11,INR,79.3406,43.47637142857143,26.297709280512947
2017-01-11,JPY,76.7335,77.05441428571429,18.028734139000598
2017-01-12,AUD,64.0978,48.647914285714286,22.796669804120558
2017-01-12,GBP,85.2755,51.59565714285714,27.442093480870913
2017-01-12,CAD,77.4201,60.45207142857142,30.099966450795968
2017-01-12,INR,95.7809,52.97398571428572,31.761377201533556
2017-01-12,JPY,53.4778,70.59594285714286,17.059270234182378
2017-01-13,AUD,28.8935,46.802414285714285,23.936704705147612
2017-01-13,GBP,90.434,62.65989999999999,24.762433419530243
2017-01-13,CAD,65.1694,58.023285714285706,28.709175525281527
2017-01-13,INR,19.1292,52.33710000000001,32.485302385950895
2017-01-13,JPY,41.2485,63.23698571428571,17.014730049619725
2017-01-14,AUD,71.9538,53.95127142857143,22.704997274955126
2017-01-14,GBP,29.4312,60.847085714285704,26.889776763634476
2017-01-14,CAD,33.5431,59.923785714285714,26.114139978016198
2017-01-14,INR,73.4922,54.64639999999999,33.45912261556382
2017-01-14,JPY,14.7495,55.11978571428572,24.349478062471192
2017-01-15,AUD,94.724,61.29192857142857,26.663671466542592
2017-01-15,GBP,75.3153,65.76614285714285,25.75429183708078
2017-01-15,CAD,16.2889,54.41734285714285,30.97725182252593
2017-01-15,INR,57.325,61.7172,26.402169221802037
2017-01-15,JPY,11.7031,46.86135714285714,28.159784806579424
2017-01-16,AUD,9.195,58.72935714285715,31.002683796721982
2017-01-16,GBP,54.0006,61.47197142857142,24.67924916954287
2017-01-16,CAD,90.0975,64.17137142857142,29.72651589875683
2017-01-16,INR,23.2056,59.875457142857144,28.825604355147995
2017-01-16,JPY,11.6686,36.27072857142857,24.815282906085358
2017-01-17,AUD,47.4036,52.832528571428576,28.15060155880131
2017-01-17,GBP,87.8463,69.6656,22.061359938438418
2017-01-17,CAD,50.1401,57.19792857142857,25.653536346133183
2017-01-17,INR,93.8578,63.161614285714286,31.475272965744075
2017-01-17,JPY,69.358,39.84842857142856,27.794668972887326
2017-01-18,AUD,38.8951,50.737542857142856,28.629059110273435
2017-01-18,GBP,55.3909,68.24197142857143,22.698133474782672
2017-01-18,CAD,58.9485,55.94394285714285,25.26470525877657
2017-01-18,INR,54.5837,59.62491428571429,30.73656930576505
2017-01-18,JPY,6.715,29.845785714285714,24.73933199579366
2017-01-19,AUD,78.6422,52.815314285714294,30.242606903199242
2017-01-19,GBP,28.0108,60.061299999999996,25.661819704248074
2017-01-19,CAD,36.2638,50.06447142857142,24.200335390837935
2017-01-19,INR,19.942,48.79078571428572,29.19546239300599
2017-01-19,JPY,26.9475,26.055742857142857,22.44097544098433
2017-01-20,AUD,53.5307,56.334914285714284,28.37028117205456
2017-01-20,GBP,49.1672,54.16604285714286,22.000288086209036
2017-01-20,CAD,35.5351,45.830999999999996,23.704518566368925
2017-01-20,INR,30.7225,50.44697142857142,27.51273271830784
2017-01-20,JPY,54.3793,27.931571428571427,24.387008707760483
2017-01-21,AUD,91.2411,59.09024285714286,30.958538090208027
2017-01-21,GBP,7.2407,50.99597142857143,27.153593796261696
2017-01-21,CAD,53.0831,48.622428571428564,23.16060288685026
2017-01-21,INR,59.7388,48.4822,26.04462836715724
2017-01-21,JPY,75.2765,36.57828571428571,29.19124509445882
2017-01-22,AUD,19.446,48.336242857142864,29.560526088285332
2017-01-22,GBP,93.1899,53.54948571428571,30.460796542409984
2017-01-22,CAD,62.5854,55.236214285714276,18.53732058761704
2017-01-22,INR,81.3647,51.916442857142854,28.83990732502777
2017-01-22,JPY,30.8869,39.318828571428575,27.306335412483524
2017-01-23,AUD,22.233,50.198814285714285,26.981494907524464
2017-01-23,GBP,28.2377,49.86907142857143,31.91871343150255
2017-01-23,CAD,23.2177,45.68195714285714,14.333426759136128
2017-01-23,INR,11.3091,50.216942857142854,31.077503175387008
2017-01-23,JPY,19.0103,40.367642857142854,26.185291147248957
2017-01-24,AUD,79.4364,54.774928571428575,29.06442225606855
2017-01-24,GBP,6.9199,38.30815714285715,30.494818864076837
2017-01-24,CAD,27.8146,42.492599999999996,15.603664935947878
2017-01-24,INR,9.8038,38.209228571428575,27.42951120160623
2017-01-24,JPY,39.3193,36.0764,22.897495108490308
2017-01-25,AUD,91.7952,62.33208571428572,31.056403041049332
2017-01-25,GBP,19.5437,33.187128571428566,30.156022279290195
2017-01-25,CAD,57.3892,42.269842857142855,15.338463950349997
2017-01-25,INR,58.004,38.69784285714286,27.797802558407106
2017-01-25,JPY,72.2558,45.43937142857143,22.282176098301484
2017-01-26,AUD,11.3065,52.712700000000005,35.300763726204835
2017-01-26,GBP,49.113,36.201728571428575,30.603753553592846
2017-01-26,CAD,42.4492,43.15347142857142,15.111280996627768
2017-01-26,INR,10.9476,37.412928571428566,28.991505269516008
2017-01-26,JPY,68.2455,51.339085714285716,22.0359404192658
2017-01-27,AUD,72.5066,55.42354285714286,36.093748738891
2017-01-27,GBP,48.8712,36.15944285714286,30.583050670148264
2017-01-27,CAD,73.0472,48.512342857142855,18.278757178380207
2017-01-27,INR,42.9036,39.153085714285716,28.888385430966707
2017-01-27,JPY,43.7286,49.81755714285714,22.158396702368325
2017-01-28,AUD,51.6565,49.7686,32.46535781757749
2017-01-28,GBP,20.7058,38.08302857142858,28.83446446203536
2017-01-28,CAD,41.9585,46.923114285714284,18.29872166340473
2017-01-28,INR,58.3727,38.957928571428575,28.730321419812004
2017-01-28,JPY,13.4967,40.99187142857143,22.626551734685176
2017-01-29,AUD,42.4784,53.05894285714286,29.9496777995946
2017-01-29,GBP,55.3372,32.6755,18.460803707495124
2017-01-29,CAD,43.4534,44.189971428571425,16.948453820207618
2017-01-29,INR,12.7821,29.160414285714285,22.976397122803036
2017-01-29,JPY,60.9273,45.28335714285714,23.231293469933917
2017-01-30,AUD,81.1116,61.470171428571426,28.057591542439702
2017-01-30,GBP,80.5875,40.15404285714286,25.59027514980753
2017-01-30,CAD,14.0016,42.87338571428571,19.07384044709991
2017-01-30,INR,70.4909,37.61495714285714,26.002158601601725
2017-01-30,JPY,44.8313,48.97207142857143,20.21897833791439
2017-01-31,AUD,70.9448,60.257085714285715,27.325363180900244
2017-01-31,GBP,57.38,47.36262857142857,21.43848753019627
2017-01-31,CAD,57.0455,47.049228571428564,18.41596448544152
2017-01-31,INR,47.4837,42.9978,23.013692138377014
2017-01-31,JPY,27.5719,47.29387142857143,21.59444127707525
2017-02-01,AUD,90.8744,60.12554285714286,27.149889485708666
2017-02-01,GBP,21.307,47.61452857142858,21.06423233672935
2017-02-01,CAD,22.9154,42.124399999999994,19.751099567450144
2017-02-01,INR,27.9337,38.702042857142864,22.54752950028416
2017-02-01,JPY,52.7505,44.5074,18.930774419007196
2017-02-02,AUD,99.8532,72.77507142857142,20.402666408806645
2017-02-02,GBP,79.1808,51.90992857142857,24.246106734808265
2017-02-02,CAD,32.469,40.69865714285714,20.081200412313997
2017-02-02,INR,51.193,44.45138571428571,19.1688846328651
2017-02-02,JPY,32.8784,39.45495714285715,16.03793065536182
2017-02-03,AUD,36.3523,67.61017142857143,24.62189282290015
2017-02-03,GBP,6.1204,45.80267142857143,29.870830469356683
2017-02-03,CAD,46.737,36.94005714285714,14.779893446600129
2017-02-03,INR,61.125,47.05444285714286,20.13644811329748
2017-02-03,JPY,20.6516,36.15824285714286,17.332605397713902
2017-02-04,AUD,61.2539,68.98122857142857,23.840265685370372
2017-02-04,GBP,87.5181,55.34728571428572,31.161475868793975
2017-02-04,CAD,70.4439,41.00939999999999,19.545150124007645
2017-02-04,INR,15.3375,40.90655714285714,22.531996818883705
2017-02-04,JPY,26.0521,37.95187142857143,15.102892293941082
2017-02-05,AUD,68.7737,72.7377,20.852718489284143
2017-02-05,GBP,36.5699,52.666242857142855,31.95960900589249
2017-02-05,CAD,23.1065,38.10269999999999,20.605321798020924
2017-02-05,INR,79.8756,50.49134285714286,22.8424665742601
2017-02-05,JPY,87.2506,41.71234285714286,22.993080252607765
2017-02-06,AUD,11.8852,62.84821428571429,30.433825128050604
2017-02-06,GBP,38.1009,46.59672857142857,29.729836958052438
2017-02-06,CAD,97.7319,50.06417142857142,27.449094091530775
2017-02-06,INR,51.1156,47.723442857142864,21.124425804335022
2017-02-06,JPY,41.6826,41.262528571428575,22.952658153085125
2017-02-07,AUD,38.4734,58.209442857142854,31.45169772899699
2017-02-07,GBP,2.7049,38.786,33.38248178371403
2017-02-07,CAD,3.705,42.4441,32.183567249866236
2017-02-07,INR,72.6055,51.312271428571435,23.11691174153058
2017-02-07,JPY,5.7696,38.147914285714286,26.348168850379327
2017-02-08,AUD,66.4722,54.723414285714284,28.435490454326622
2017-02-08,GBP,30.7479,40.1347,32.74320084389021
2017-02-08,CAD,67.1309,48.760600000000004,32.050670222737345
2017-02-08,INR,32.1732,51.91791428571428,22.448193991976922
2017-02-08,JPY,87.719,43.143414285714286,32.235404703029545
2017-02-09,AUD,94.7161,53.98954285714285,27.112143913067122
2017-02-09,GBP,54.6699,36.63314285714286,28.964204937235703
2017-02-09,CAD,83.1675,56.003242857142844,33.45320158698595
2017-02-09,INR,7.5432,45.682228571428574,28.0473760327482
2017-02-09,JPY,13.6208,40.39232857142857,34.029308020034506
2017-02-10,AUD,1.9707,49.077885714285706,33.25764857078898
2017-02-10,GBP,64.4914,44.97185714285714,27.055088642364304
2017-02-10,CAD,28.9075,53.45617142857143,34.92277955903629
2017-02-10,INR,39.5475,42.59972857142857,27.24143558207564
2017-02-10,JPY,37.0863,42.740142857142864,32.99143995765459
2017-02-11,AUD,89.0539,53.04931428571428,36.459675923657095
2017-02-11,GBP,60.0168,41.043099999999995,21.213158354269936
