año,Folio,Género,Edad,Municipio de residencia,Estado ,Pais,Grado máximo de estudios,Ocupación,1. ¿En dónde percibe Usted que existe más corrupción? (seleccione 1),4. ¿Con qué frecuencia ha participado en actos de corrupción,4. ¿Con qué frecuencia he experimentado en un acto de corrupción?(seleccione 1),Identificación qué es corrupción [N5. La corrupción es que un servidor público se aproveche de su poder para obtener un beneficio propio],Identificación qué es corrupción [N6. La corrupción es que un particular se aproveche de su poder para obtener un beneficio propio],Identificación qué es corrupción [N7. Para que exista corrupción se requiere del corrupto y del corruptor],Identificación qué es corrupción [N8. Corrupción es que un particular soborne al servidor público],Identificación qué es corrupción [N9. Me queda claro qué es la corrupción],Prom Ident,Causas de la corrupción [N10. La ambición es la causa de la corrupción],Causas de la corrupción [N11. La falta de ética es causa de la corrupción],Causas de la corrupción [N12. Los vínculos de los servidores públicos con los delincuentes son causa de la corrupción],Causas de la corrupción [N13. La falta de sanciones a servidores públicos corruptos hace que la corrupción siga creciendo],Causas de la corrupción [N14. La corrupción es causada por intereses políticos],Causas de la corrupción [N15. La corrupción es causada por intereses personales],Combate [N16. La corrupción hace que existan menos recursos públicos para atender programas sociales],Promedio comb,Acciones para combatir la corrupción [N17. Para disminuir la corrupción es necesario sancionar a los corruptores],Acciones para combatir la corrupción [N18. Para disminuir la corrupción es necesario sancionar a los corruptos],Acciones para combatir la corrupción [N19. Para disminuir la corrupción es necesario incorporar en el sistema educativo materias para educar en una cultura anticorrupción],Acciones para combatir la corrupción [N20. Para disminuir la corrupción es necesario incentivar/motivar la denuncia],Acciones para combatir la corrupción [N21. Para disminuir la corrupción es necesario fortalecer los canales para la denuncia anónima],Acciones para combatir la corrupción [N22. Para disminuir la corrupción es necesario proteger al denunciante],Acciones para combatir la corrupción [N23. Para disminuir la corrupción es necesario dar a conocer los canales de denuncia],Acciones para combatir la corrupción [N24. Para disminuir la corrupción es necesario que la ciudadanía vigile el actuar de la autoridad],Acciones para combatir la corrupción [N25. Para disminuir la corrupción es necesario crear canales accesibles de denuncia],Prom acciones,2. ¿Ha participado en un acto de corrupción?,3. ¿Qué actores deben combatir la corrupción? [a. El Pre1dente de la República es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [b. El Gobernador es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [c. El Pre1dente Municipal es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [d. Yo soy la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [e. Los trán1tos son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [f. La ciudadanía es quien debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [g. Los policías son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [h. Los diputados locales y federales son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [i. Los senadores son las personas que deben de combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [j. Los empresarios son las personas que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [k. Los medios de comunicación son los que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [l. Los académicos e investigadores son los que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [m. El Comité de Participación Ciudadana del 1stema Estatal debe combatir la corrupción]
2020,3758,Hombre,36,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,5,3,5,5,5,4.6,5,5,4,5,5,4,5,4.714285714,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3759,Hombre,51,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,5,5,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3760,Hombre,52,Guanajuato,Guanajuato,México,Maestría,Empresario,En las autoridades federales,No deseo Contestar,He experimentado corrupción a diario,5,5,5,5,5,5,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3761,Mujer,46,Comonfort,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3762,Mujer,46,Guanajuato,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En las autoridades federales,No deseo Contestar,Nunca he experimentado la corrupción,5,5,5,5,5,5,2,4,2,5,4,4,4,3.571428571,4,4,5,5,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,0,0,0,1
2020,3763,Mujer,43,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,4,4,5,4,4,4.2,4,5,5,5,4,4,4,4.428571429,5,5,4,4,4,5,5,4,5,4.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3764,Mujer,37,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,4,5,4.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3765,Hombre,33,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,5,5,1,1,5,3.4,4,4,5,5,4,4,5,4.428571429,5,5,3,4,5,5,4,5,4,4.4,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2020,3766,Prefiero no decirlo,18,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,4,5,5,5,4,4.714285714,5,5,3,5,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3767,Mujer,30,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3768,Hombre,57,Guanajuato,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,3,4,5,4.571428571,5,5,5,5,5,4,5,5,5,4.9,0,1,1,1,1,1,1,0,1,1,0,0,0,1
2020,3769,Hombre,64,Celaya,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,Es frecuente que yo participe en actos de corrupción,perdidos,4,4,5,4,5,4.4,4,4,4,5,5,4,4,4.285714286,5,5,4,5,4,5,4,4,4,4.4,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2020,3770,Hombre,49,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,4,4,4,4,5,4.2,4,4,5,5,4,4,5,4.428571429,4,4,5,5,4,4,4,5,4,4.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3771,Hombre,32,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades municipales,No he participado en actos de corrupción,perdidos,5,3,5,5,4,4.4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3772,Hombre,22,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,3,4.6,5,5,5,5,5,5,3,4.714285714,3,5,4,5,5,5,5,3,4,4.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3773,Mujer,51,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,4,4,5,5,5,5,5,4.714285714,5,5,5,5,5,5,5,5,5,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3774,Hombre,42,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,2,5,4.4,4,4,4,4,2,4,4,3.714285714,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3775,Hombre,21,Guanajuato,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,5,4,5,5,5,4,4.571428571,5,5,3,5,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3776,Hombre,21,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3777,Hombre,27,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Nunca he experimentado la corrupción,5,5,4,5,5,4.8,2,5,4,4,4,5,3,3.857142857,5,5,5,4,3,5,4,2,4,4.1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2020,3778,Mujer,34,Irapuato,Guanajuato,México,Maestría,Trabajador ,En los Partidos políticos,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,3,3,5,4.428571429,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3779,Mujer,48,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Hogar,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
2020,3780,Hombre,39,Irapuato,Guanajuato,México,Maestría,Trabajador ,En las autoridades municipales,No he participado en actos de corrupción,perdidos,5,1,5,3,5,3.8,4,4,4,4,5,5,5,4.428571429,4,4,5,4,4,5,4,5,4,4.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3781,Hombre,22,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,3,5,5,4.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3782,Mujer,29,Silao de la Victoria,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En las autoridades federales,En algunas ocasiones he participado en actos de corrupción,perdidos,4,4,1,1,1,2.2,1,1,1,1,4,1,1,1.428571429,1,1,1,5,4,5,1,1,1,2.2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
2020,3783,Mujer,55,Guanajuato,Guanajuato,México,Licenciatura,Empresario,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3784,Hombre,21,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,4,4,5,4,4.4,5,5,5,4,3,4,5,4.428571429,4,5,5,5,5,5,5,5,5,4.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3785,Hombre,34,San Diego de la Unión,Guanajuato,México,Licenciatura,Empresario,En las autoridades municipales,No deseo Contestar,Es poco usual que experimente actos de corrupción,5,5,2,2,5,3.8,3,2,2,5,3,3,2,2.857142857,5,5,3,4,4,4,4,4,4,4.1,0,1,1,1,0,1,0,1,1,1,0,0,0,1
2020,3786,Mujer,19,Dolores Hidalgo C.I.N.,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,3,5,5,4.6,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3787,Hombre,59,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En los Partidos políticos,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,2,5,3,3,3,5,5,3.714285714,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3788,Hombre,23,Celaya,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,4,4,3,4,4,3.8,3,3,4,5,4,5,3,3.857142857,4,4,4,4,4,3,4,4,4,3.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3789,Mujer,43,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,5,5,5,5,5,5,4.857142857,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3790,Hombre,22,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Es poco usual que experimente actos de corrupción,1,1,2,1,1,1.2,3,1,1,1,1,3,3,1.857142857,5,5,4,5,5,5,5,5,4,4.8,0,1,1,1,1,1,1,1,1,1,0,1,1,1
2020,3791,Mujer,48,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,2,5,4,4.2,5,5,5,5,3,4,5,4.571428571,4,5,4,4,4,5,4,4,5,4.3,0,0,1,1,0,1,1,1,1,1,1,1,1,1
2020,3792,Hombre,56,Silao de la Victoria,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,4,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3793,Mujer,46,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3794,Mujer,33,Celaya,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades municipales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4.2,0,1,1,1,1,1,1,1,1,1,1,0,0,0
2020,3795,Hombre,33,San Miguel de Allende,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,4,5,4,5,5,4.714285714,5,5,5,4,5,5,5,4,5,4.8,0,1,1,1,1,1,1,1,1,1,0,0,0,0
2020,3796,Hombre,49,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Es poco usual que experimente actos de corrupción,5,1,5,5,5,4.2,2,5,5,5,2,5,5,4.142857143,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3797,Mujer,51,Cortazar,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,3,5,4,4,3,5,5,4.142857143,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3798,Hombre,21,Salamanca Guanajuato ,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,3,5,3,5,4.2,5,5,5,5,4,3,5,4.571428571,5,5,5,5,5,5,5,4,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3799,Mujer,37,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En los Partidos políticos,No he participado en actos de corrupción,perdidos,5,5,3,5,5,4.6,5,5,2,2,5,5,4,4,5,5,3,3,4,4,4,5,3,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3800,Hombre,42,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3801,Mujer,21,Abasolo,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No he participado en actos de corrupción,perdidos,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3802,Mujer,25,Irapuato,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,4,4,4,4,4,4,4,5,4,4,3,4,4,4,5,5,5,4,3,3,5,4,5,4.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3803,Hombre,22,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En Instituciones privadas,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,1,1
2020,3804,Hombre,22,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En Instituciones privadas,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,0,1,1,1,0,1,0,1,1,0,0,1,1
2020,3805,Hombre,23,San Felipe Torres Mochas ,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,3,5,4,4,3,5,2,3.714285714,3,3,5,4,5,5,5,5,5,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3806,Hombre,21,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En todas las anteriores,No deseo Contestar,Es poco usual que experimente actos de corrupción,5,5,5,5,5,5,2,4,5,5,4,5,5,4.285714286,5,5,4,5,5,5,4,4,4,4.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3807,Hombre,62,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,3,5,3,5,3,5,5,4.142857143,5,5,5,5,3,5,5,5,5,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3808,Mujer,44,León de los aldamas,Guanajuato,México,Licenciatura,Hogar,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3809,Hombre,30,Apaseo el Alto,Guanajuato,México,Maestría,Trabajador ,En las autoridades estatales,No he participado en actos de corrupción,perdidos,4,3,1,4,1,2.6,1,4,4,4,4,2,2,3,2,1,4,1,1,5,3,1,1,2.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3810,Mujer,45,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,5,5,5,5,5,5,4,5,5,5,5,5,5,4.857142857,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3811,Prefiero no decirlo,44,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,3,3,3,3.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3812,Mujer,29,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No he participado en actos de corrupción,perdidos,2,2,4,5,4,3.4,3,5,2,4,3,4,4,3.571428571,5,5,4,5,5,5,5,4,5,4.8,0,1,1,1,0,0,1,1,1,1,0,0,0,1
2020,3813,Hombre,31,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,5,5,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3814,Mujer,44,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades municipales,No he participado en actos de corrupción,perdidos,5,5,5,5,4,4.8,4,4,2,5,4,4,4,3.857142857,4,4,4,4,4,4,3,4,3,3.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3815,Mujer,32,San Miguel de Allende,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,2,5,5,5,5,1,5,4,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3816,Mujer,53,Acámbaro,Guanajuato,México,Carrera técnica o comercial,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,4,4,5,5,5,4.6,4,4,4,5,4,4,5,4.285714286,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3817,Hombre,22,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,4,4,5,3,2,3.6,4,4,5,5,5,5,5,4.714285714,4,4,5,5,5,5,5,5,5,4.8,0,1,0,0,1,0,1,1,1,1,1,1,1,1
2020,3818,Mujer,22,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,3,2,2,4,4,3,2,3,5,5,2,2,5,3.428571429,4,4,4,4,4,5,4,4,4,4.1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2020,3819,Mujer,22,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,3,2,2,4,4,3,2,3,5,5,2,2,5,3.428571429,4,4,4,4,4,5,4,4,4,4.1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2020,3820,Mujer,20,Purísima del Rincón,Guanajuato,México,Licenciatura,Estudiante,En las autoridades estatales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,4,3,5,4,4,4,3,4,4,5,5,4,4,4.142857143,5,5,5,4,3,3,3,2,3,3.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3821,Hombre,36,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades municipales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3822,Mujer,24,Dolores Hidalgo C.I.N.,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,4,4,4,4,4,4,4,4,4,4,4,4,5,4.142857143,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3823,Mujer,45,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,4,4,4,4,5,4.2,4,5,3,4,4,4,4,4,5,5,5,4,4,4,5,4,5,4.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3824,Mujer,58,Valle de Santiago,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,2,2,5,5,5,3.8,2,5,3,5,3,3,4,3.571428571,5,5,5,3,2,5,3,3,3,3.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3825,Mujer,20,Irapuato,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
2020,3826,Mujer,46,Guanajuato,Guanajuato,México,Licenciatura,Empresario,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,4,4,5,4.6,5,5,5,3,5,5,5,4.714285714,5,5,2,5,5,5,5,5,5,4.7,0,1,1,1,1,1,0,1,1,1,1,0,0,0
2020,3827,Hombre,27,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,4,4,5,5,5,4.6,5,5,5,5,4,5,5,4.857142857,5,5,5,5,5,4,4,5,4,4.7,0,1,1,1,1,1,1,1,1,1,0,1,0,0
2020,3828,Mujer,30,Atarjea,Guanajuato,México,Preparatoria/bachillerato,Hogar,En las autoridades federales,No deseo Contestar,Nunca he experimentado la corrupción,5,5,5,5,5,5,4,5,5,4,4,5,3,4.285714286,3,2,5,4,5,5,5,5,4,4.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3829,Mujer,18,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,3,5,3,4.2,5,5,3,5,5,5,5,4.714285714,5,3,5,5,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3830,Hombre,28,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades municipales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,2,4,4,5,4,4,4,1,5,4,5,4,3.857142857,4,5,4,3,4,4,4,2,4,3.8,1,0,0,1,1,0,1,0,1,0,1,1,0,1
2020,3831,Mujer,42,Atarjea,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,4,5,5,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3832,Hombre,34,Salamanca Guanajuato ,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En ninguno,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,3833,Hombre,47,Irapuato,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En ninguno,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
