CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,DOMICILIO,MODALIDAD,ESCUELAS_TEC_ESC,ALUMNOS_TEC_ESC,TEC_HOM_ESC,TEC_MUJ_ESC,NI_TEC_TOTAL_ESC,NI_TEC_HOM_ESC,NI_TEC_MUJ_ESC,EGRE_TEC_TOTAL_ESC,EGRE_TEC_HOM_ESC,EGRE_TEC_MUJ_ESC,TITU_TEC_TOTAL_ESC,TITU_TEC_HOM_ESC,TITU_TEC_MUJ_ESC,DOC_TEC_TOTAL_ESC,DOC_TEC_HOMBRES_ESC,DOC_TEC_MUJERES_ESC,ESC_LIC_ESC,ALUMNOS_LIC_ESC,LIC_HOM_ESC,LIC_MUJ_ESC,NI_LIC_TOTAL_ESC,NI_LIC_HOM_ESC,NI_LIC_MUJ_ESC,EGRE_LIC_TOTAL_ESC,EGRE_LIC_HOM_ESC,EGRE_LIC_MUJ_ESC,TITU_LIC_TOTAL_ESC,TITU_LIC_HOM_ESC,TITU_LIC_MUJ_ESC,DOC_LIC_TOTAL_ESC,DOC_LIC_HOMBRES_ESC,DOC_LIC_MUJERES_ESC,ESC_NORMAL_ESC,ALUMNOS_LIC_ESC_NORMAL,NORMAL_HOM_ESC,NORMAL_MUJ_ESC,NI_NORMAL_TOTAL_ESC,NI_NORMAL_HOM_ESC,NI_NORMAL_MUJ_ESC,EGRE_NORMAL_TOTAL_ESC,EGRE_NORMAL_HOM_ESC,EGRE_NORMAL_MUJ_ESC,TITU_NORMAL_TOTAL_ESC,TITU_NORMAL_HOM_ESC,TITU_NORMAL_MUJ_ESC,DOC_NORMAL_TOTAL_ESC,DOC_NORMAL_HOMBRES_ESC,DOC_NORMAL_MUJERES_ESC,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC,DOC_POS_TOTAL_ESC,DOC_POS_HOMBRES_ESC,DOC_POS_MUJERES_ESC
28,TAMAULIPAS,22,MATAMOROS,1,HEROICA MATAMOROS,28MSU0020I,"UNIVERSIDAD DE MATAMOROS, A.C.",28PSU0077G,FACULTAD DE ODONTOLOGIA,2,PRIVADO,1,PRIVADO,PRIVADA PRIMERA 2,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,62,143,205,62,143,52,19,33,61,25,36,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,22,MATAMOROS,1,HEROICA MATAMOROS,28MSU0020I,"UNIVERSIDAD DE MATAMOROS, A.C.",28PSU0078F,FACULTAD DE CONTADURIA Y ADMINISTRACION,2,PRIVADO,1,PRIVADO,PRIVADA PRIMERA 2,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,45,51,96,45,51,47,22,25,12,5,7,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,22,MATAMOROS,1,HEROICA MATAMOROS,28MSU0020I,"UNIVERSIDAD DE MATAMOROS, A.C.",28PSU0079E,FACULTAD DE DERECHO,2,PRIVADO,1,PRIVADO,PRIVADA PRIMERA 2,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,30,44,74,30,44,37,24,13,22,12,10,20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,33,RÕO BRAVO,1,CIUDAD RÕO BRAVO,28MSU0007O,UNIVERSIDAD TAMAULIPECA,28PSU0080U,UNIVERSIDAD TAMAULIPECA UNIDAD RIO BRAVO,2,PRIVADO,1,PRIVADO,CALLE GENERAL PRINT 408,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178,56,122,60,29,31,62,34,28,59,34,25,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,41,VICTORIA,1,CIUDAD VICTORIA,28MSU0730I,"INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",28PSU0081T,INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS CAMPUS VICTORIA,2,PRIVADO,1,PRIVADO,BOULEVARD FIDEL VELAZQUEZ 276,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,821,325,496,302,118,184,234,96,138,234,96,138,111,59,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU0730I,"INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",28PSU0082S,INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS CAMPUS TAMPICO 2000,2,PRIVADO,1,PRIVADO,PROLONGACI”N AGUA DULCE 1014,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2327,1040,1287,721,322,399,421,201,220,308,135,173,224,117,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU0730I,"INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",28PSU0084Q,INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS CAMPUS LOPEZ MATEOS,2,PRIVADO,1,PRIVADO,BOULEVARD LOPEZ MATEOS 3401,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,725,161,564,231,57,174,209,37,172,207,36,171,72,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,5,31,36,5,31,89,8,81,89,8,81,72,22,50
28,TAMAULIPAS,33,RÕO BRAVO,1,CIUDAD RÕO BRAVO,28MSU0030P,UNIVERSIDAD DE INGENIERIAS Y CIENCIAS DEL NORESTE,28PSU0086O,"UNIVERSIDAD DE INGENIERIAS Y CIENCIAS DEL NORESTE, UNIDAD RIO BRAVO",2,PRIVADO,1,PRIVADO,AVENIDA TAMAULIPAS 630,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157,83,74,43,25,18,14,5,9,17,6,11,29,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,40,VALLE HERMOSO,1,VALLE HERMOSO,28MSU0030P,UNIVERSIDAD DE INGENIERIAS Y CIENCIAS DEL NORESTE,28PSU0087N,"UNIVERSIDAD DE INGENIERIAS Y CIENCIAS DEL NORESTE, UNIDAD VALLE HERMOSO",2,PRIVADO,1,PRIVADO,CALLE MORELOS 105,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,42,58,20,3,17,45,9,36,37,7,30,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU0629U,UNIVERSIDAD DEL GOLFO,28PSU0088M,UNIVERSIDAD DEL GOLFO ESCUELA DE PEDAGOGIA,2,PRIVADO,1,PRIVADO,CALLE ALVARO OBREGON 203,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448,166,282,150,41,109,165,41,124,134,17,117,18,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,852,242,610,328,90,238,243,84,159,78,17,61,13,9,4
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU0920Z,INSTITUTO UNIVERSITARIO HISPANO MEXICANO,28PSU0090A,INSTITUTO UNIVERSITARIO HISPANO MEXICANO,2,PRIVADO,1,PRIVADO,CALLE JUAN A. CAMACHO 309,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,22,31,26,11,15,6,3,3,2,2,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,42,46,9,5,4,61,31,30,59,30,29,8,4,4
28,TAMAULIPAS,22,MATAMOROS,1,HEROICA MATAMOROS,28MSU0950U,"INSTITUTO ORIENTE DE ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",28PSU0093Y,"INSTITUTO ORIENTE DE ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",2,PRIVADO,1,PRIVADO,DIAGONAL CUAUHTEMOC  13,ESCOLARIZADA,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,64,101,0,0,0,32,14,18,94,39,55,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,16,9,7
28,TAMAULIPAS,27,NUEVO LAREDO,1,NUEVO LAREDO,28MSU0730I,"INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",28PSU0094X,INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS CAMPUS NUEVO LAREDO,2,PRIVADO,1,PRIVADO,AVENIDA LOS DOS LAREDOS  1,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,699,237,462,241,83,158,140,48,92,129,42,87,64,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,32,REYNOSA,1,REYNOSA,28MSU0730I,"INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",28PSU0097U,INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS CAMPUS REYNOSA,2,PRIVADO,1,PRIVADO,BOULEVARD TIBURCIO GARZA ZAMORA 465,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,680,221,459,226,65,161,124,30,94,124,30,94,54,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU0629U,UNIVERSIDAD DEL GOLFO,28PSU0098T,UG ESCUELA DE INGENIERIA,2,PRIVADO,1,PRIVADO,CALLE ALVARO OBREGON 203,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,105,39,40,34,6,49,38,11,14,9,5,18,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU0629U,UNIVERSIDAD DEL GOLFO,28PSU0099S,UG ESCUELA DE PSICOLOGIA,2,PRIVADO,1,PRIVADO,CALLE ALVARO OBREGON 213,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,927,234,693,547,148,399,236,46,190,788,114,674,25,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,9,13,0,0,0,0,0,0,0,0,0,10,2,8
28,TAMAULIPAS,22,MATAMOROS,1,HEROICA MATAMOROS,28MSU0080X,UNIVERSIDAD AMERICANA DEL NORESTE,28PSU0100R,UNIVERSIDAD AMERICANA DEL NORESTE,2,PRIVADO,1,PRIVADO,AVENIDA GENERAL MANUEL GONZALEZ 262,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,3,ALTAMIRA,1,ALTAMIRA,28MSU0720B,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY CAMPUS TAMPICO,28PSU0101Q,ITESM CAMPUS TAMPICO,2,PRIVADO,1,PRIVADO,BOULEVARD PETROCEL KILOMETRO 1.3 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,254,196,165,89,76,70,38,32,70,38,32,37,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,27,NUEVO LAREDO,1,NUEVO LAREDO,28MSU0970H,CENTRO DE ESTUDIOS SUPERIORES ROYAL,28PSU0102P,CENTRO DE ESTUDIOS SUPERIORES ROYAL,2,PRIVADO,1,PRIVADO,AVENIDA GUERRERO 2601,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,68,93,44,22,22,37,13,24,6,4,2,27,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,9,CIUDAD MADERO,1,CIUDAD MADERO,28MSU0980O,"CENTRO DE ESTUDIOS UNIVERSITARIOS Y TECNOLOGICOS SALVADOR DIAZ MIRON, S.C.",28PSU0103O,"CENTRO DE ESTUDIOS UNIVERSITARIOS Y TECNOLOGICOS SALVADOR DIAZ MIRON, S.C.",2,PRIVADO,1,PRIVADO,AVENIDA ALVARO OBREGON 226,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,29,43,27,10,17,40,20,20,19,10,9,25,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,22,MATAMOROS,1,HEROICA MATAMOROS,28MSU1020P,CENTRO DE ESTUDIOS TECNOLOGICOS Y HUMANISTICOS,28PSU0105M,CENTRO DE ESTUDIOS TECNOLOGICOS Y HUMANISTICOS,2,PRIVADO,1,PRIVADO,CALLE SEXTA SUR 1510,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,102,21,34,28,6,6,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,40,VALLE HERMOSO,1,VALLE HERMOSO,28MSU0004R,"UNIVERSIDAD DEL NORESTE DE MEXICO, A.C.",28PSU0106L,"UNIVERSIDAD DEL NORESTE DE MEXICO, A.C.",2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1943,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195,92,103,55,24,31,8,5,3,14,8,6,31,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU1070X,INSTITUTO DE TRAMITACION ADUANAL DEL NORTE,28PSU0109I,INSTITUTO DE TRAMITACION ADUANAL DEL NORTE,2,PRIVADO,1,PRIVADO,CALLE SOR JUANA INES DE LA CRUZ 303,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,20,60,80,20,60,0,0,0,0,0,0,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,22,MATAMOROS,1,HEROICA MATAMOROS,28MSU0730I,"INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",28PSU0110Y,INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS A. C. MATAMOROS CENTRO,2,PRIVADO,1,PRIVADO,CALLE SEPTIMA 706,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,627,229,398,198,71,127,48,20,28,48,20,28,57,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,22,MATAMOROS,1,HEROICA MATAMOROS,28MSU1080D,"CENTRO DE ESTUDIOS SUPERIORES DE DISE?O, ARQUITECTURA Y ADMINISTRACION A.C.",28PSU0111X,"CENTRO DE ESTUDIOS SUPERIORES DE DISE?O, ARQUITECTURA Y ADMINISTRACION, A.C.",2,PRIVADO,1,PRIVADO,AVENIDA INTERNACIONAL  61,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,19,6,0,0,0,7,5,2,7,5,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU1090K,CENTRO DE ESTUDIOS UNIVERSITARIOS CUALTI,28PSU0112W,CENTRO DE ESTUDIOS UNIVERSITARIOS CUALTI,2,PRIVADO,1,PRIVADO,CALLE NOGAL 101,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,46,39,16,9,7,35,25,10,17,8,9,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU1110H,INSTITUTO UNIVERSITARIO ABRAHAM LINCOLN,28PSU0114U,INSTITUTO UNIVERSITARIO ABRAHAM LINCOLN,2,PRIVADO,1,PRIVADO,CALLE ALTAMIRA 521,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542,250,292,138,68,70,151,78,73,54,29,25,35,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU1140B,"INSTITUTO TAMAULIPAS, DIVISION EDUCACION SUPERIOR",28PSU0115T,"INSTITUTO TAMAULIPAS, DIVISION EDUCACION SUPERIOR",2,PRIVADO,1,PRIVADO,AVENIDA HIDALGO 1000,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,9,3,10,8,2,5,5,0,0,0,0,24,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
28,TAMAULIPAS,9,CIUDAD MADERO,1,CIUDAD MADERO,28MSU1180C,UNIDEAL,28PSU0117R,UNIDEAL,2,PRIVADO,1,PRIVADO,CALLE 10 605,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,2,0,2,3,0,3,2,0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,17,9,26,17,9,2,1,1,0,0,0,9,3,6
28,TAMAULIPAS,22,MATAMOROS,1,HEROICA MATAMOROS,28MSU1230U,UNIVERSIDAD NUEVO SANTANDER,28PSU0120E,UNIVERSIDAD NUEVO SANTANDER,2,PRIVADO,1,PRIVADO,AVENIDA MANUEL CAVAZOS LERMA  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1561,648,913,541,235,306,256,109,147,120,55,65,35,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,21,13,4,4,0,29,12,17,22,10,12,37,18,19
28,TAMAULIPAS,32,REYNOSA,1,REYNOSA,28MSU0080X,UNIVERSIDAD AMERICANA DEL NORESTE,28PSU0121D,UNIVERSIDAD AMERICANA DEL NORESTE,2,PRIVADO,1,PRIVADO,AVENIDA DECIMA 111,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214,81,133,59,23,36,43,10,33,5,2,3,80,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU1240A,INSTITUTO UNIVERSITARIO DE TAMAULIPAS,28PSU0122C,INSTITUTO UNIVERSITARIO DE TAMAULIPAS,2,PRIVADO,1,PRIVADO,CALLE ALVARO OBREGON 603,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297,78,219,99,27,72,31,6,25,31,6,25,51,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU1260O,"UNIVERSIDAD CULTURAL METROPOLITANA, A.C.",28PSU0124A,"UNIVERSIDAD CULTURAL METROPOLITANA, A.C.",2,PRIVADO,1,PRIVADO,CALLE DOCTOR ALARCON 305,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,227,80,147,56,22,34,54,19,35,18,5,13,40,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,27,67,12,2,10,84,25,59,11,1,10,30,20,10
28,TAMAULIPAS,27,NUEVO LAREDO,1,NUEVO LAREDO,28MSU1270V,UNIVERSIDAD DEL NORTE DE TAMAULIPAS,28PSU0125Z,UNIVERSIDAD DEL NORTE DE TAMAULIPAS,2,PRIVADO,1,PRIVADO,CALLE MADERO 2540,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,689,360,329,124,57,67,96,56,40,96,56,40,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,32,REYNOSA,1,REYNOSA,28MSU1290I,INSTITUTO INTERNACIONAL DE ENFERMERIA REYNOSA,28PSU0127Y,INSTITUTO INTERNACIONAL DE ENFERMERIA REYNOSA,2,PRIVADO,1,PRIVADO,CALLE PASCUAL ORTIZ GARCIA 511,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,18,4,0,4,11,1,10,8,1,7,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,41,VICTORIA,1,CIUDAD VICTORIA,28MSU1320M,ESCUELA LIBRE DE DERECHO DE CIUDAD VICTORIA,28PSU0129W,ESCUELA LIBRE DE DERECHO DE CIUDAD VICTORIA,2,PRIVADO,1,PRIVADO,CALLE JUAREZ 502,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,2,0,2,14,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,32,REYNOSA,1,REYNOSA,28MSU1270V,UNIVERSIDAD DEL NORTE DE TAMAULIPAS,28PSU0130L,UNIVERSIDAD DEL NORTE DE TAMAULIPAS,2,PRIVADO,1,PRIVADO,CALLE HERON RAMIREZ 150,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157,83,74,34,19,15,60,37,23,60,37,23,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,41,VICTORIA,1,CIUDAD VICTORIA,28MSU1270V,UNIVERSIDAD DEL NORTE DE TAMAULIPAS,28PSU0131K,UNIVERSIDAD DEL NORTE DE TAMAULIPAS,2,PRIVADO,1,PRIVADO,CALLE MIGUEL HIDALGO ORIENTE 950,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,447,222,225,82,38,44,89,48,41,54,22,32,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,21,EL MANTE,1,CIUDAD MANTE,28MSU1300Z,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,28PSU0132J,UNIVERSIDAD DEL DESARROLLO PROFESIONAL PLANTEL CD. MANTE,2,PRIVADO,1,PRIVADO,CALLE OCAMPO 509,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,11,12,0,0,0,4,1,3,9,2,7,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,38,TAMPICO,1,TAMPICO,28MSU1030W,CENTRO DE ESTUDIOS GASTRONOMICOS SUGAR,28PSU0134H,INSTITUTO DE ESTUDIOS GASTRONOMICOS SUGAR,2,PRIVADO,1,PRIVADO,AVENIDA HIDALGO 2206,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,27,28,9,7,2,3,1,2,3,2,1,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,41,VICTORIA,1,CIUDAD VICTORIA,28MSU1350G,INSTITUTO VICTORENSE DE ESTUDIOS SUPERIORES,28PSU0135G,INSTITUTO VICTORENSE DE ESTUDIOS SUPERIORES,2,PRIVADO,1,PRIVADO,CALLE KILOMETRO 2 CARRETERA A SOTO LA MARINA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,48,10,18,15,3,10,10,0,9,9,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,21,EL MANTE,1,CIUDAD MANTE,28MSU1380A,ESCUELA DE TRABAJO SOCIAL MANTE,28PSU0137E,ESCUELA DE TRABAJO SOCIAL MANTE,2,PRIVADO,1,PRIVADO,CALLE ZARAGOZA 211,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,10,47,13,3,10,13,2,11,12,2,10,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,21,EL MANTE,1,CIUDAD MANTE,28MSU0730I,"INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",28PSU0138D,"INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE TAMAULIPAS, A.C.",2,PRIVADO,1,PRIVADO,CALLE PEDRO J. MENDEZ 310,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,381,131,250,143,44,99,103,38,65,99,37,62,37,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
