CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,DOMICILIO,MODALIDAD,ESCUELAS_TEC_ESC,ALUMNOS_TEC_ESC,TEC_HOM_ESC,TEC_MUJ_ESC,NI_TEC_TOTAL_ESC,NI_TEC_HOM_ESC,NI_TEC_MUJ_ESC,EGRE_TEC_TOTAL_ESC,EGRE_TEC_HOM_ESC,EGRE_TEC_MUJ_ESC,TITU_TEC_TOTAL_ESC,TITU_TEC_HOM_ESC,TITU_TEC_MUJ_ESC,DOC_TEC_TOTAL_ESC,DOC_TEC_HOMBRES_ESC,DOC_TEC_MUJERES_ESC,ESC_LIC_ESC,ALUMNOS_LIC_ESC,LIC_HOM_ESC,LIC_MUJ_ESC,NI_LIC_TOTAL_ESC,NI_LIC_HOM_ESC,NI_LIC_MUJ_ESC,EGRE_LIC_TOTAL_ESC,EGRE_LIC_HOM_ESC,EGRE_LIC_MUJ_ESC,TITU_LIC_TOTAL_ESC,TITU_LIC_HOM_ESC,TITU_LIC_MUJ_ESC,DOC_LIC_TOTAL_ESC,DOC_LIC_HOMBRES_ESC,DOC_LIC_MUJERES_ESC,ESC_NORMAL_ESC,ALUMNOS_LIC_ESC_NORMAL,NORMAL_HOM_ESC,NORMAL_MUJ_ESC,NI_NORMAL_TOTAL_ESC,NI_NORMAL_HOM_ESC,NI_NORMAL_MUJ_ESC,EGRE_NORMAL_TOTAL_ESC,EGRE_NORMAL_HOM_ESC,EGRE_NORMAL_MUJ_ESC,TITU_NORMAL_TOTAL_ESC,TITU_NORMAL_HOM_ESC,TITU_NORMAL_MUJ_ESC,DOC_NORMAL_TOTAL_ESC,DOC_NORMAL_HOMBRES_ESC,DOC_NORMAL_MUJERES_ESC,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC,DOC_POS_TOTAL_ESC,DOC_POS_HOMBRES_ESC,DOC_POS_MUJERES_ESC
22,QUER…TARO,14,QUER…TARO,58,JURIQUILLA,22MSU0016B,UNIVERSIDAD AUTONOMA DE QUERETARO,22USU0038W,"UNIVERSIDAD AUTONOMA DE QUERETARO, CAMPUS JURIQUILLA",1,P⁄BLICO,3,AUT”NOMO,AVENIDA DE LAS CIENCIAS 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2058,1110,948,367,240,127,348,169,179,268,125,143,194,100,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,81,93,56,26,30,75,37,38,68,28,40,72,42,30
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0016B,UNIVERSIDAD AUTONOMA DE QUERETARO,22USU0039V,"UNIVERSIDAD AUTONOMA DE QUERETARO, CAMPUS LA CAPILLA",1,P⁄BLICO,3,AUT”NOMO,CALLE CLAVEL 200,ESCOLARIZADA,1,58,23,35,30,10,20,12,6,6,4,1,3,16,13,3,1,1023,374,649,100,36,64,175,73,102,184,83,101,193,109,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,859,376,483,491,211,280,134,38,96,108,35,73,50,27,23
22,QUER…TARO,2,PINAL DE AMOLES,1,PINAL DE AMOLES,22MSU0016B,UNIVERSIDAD AUTONOMA DE QUERETARO,22USU0040K,"UNIVERSIDAD AUTONOMA DE QUERETARO, CAMPUS PINAL DE AMOLES",1,P⁄BLICO,3,AUT”NOMO,NINGUNO FRACCION III 0,ESCOLARIZADA,1,5,3,2,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,12,PEDRO ESCOBEDO,31,"EL SAUZ (SAUZ ALTO, SAUZ BAJO)",22MSU0016B,UNIVERSIDAD AUTONOMA DE QUERETARO,22USU0045F,"UNIVERSIDAD AUTONOMA DE QUERETARO, CAMPUS PEDRO ESCOBEDO",1,P⁄BLICO,3,AUT”NOMO,CALLE CARRETERA PANAMERICANA 180,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,6,12,18,6,12,0,0,0,0,0,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0017A,ESCUELA NORMAL SUPERIOR DE QUER…TARO,22DNL0001P,ESCUELA NORMAL SUPERIOR DE QUER…TARO,1,P⁄BLICO,5,FEDERAL TRANSFERIDO,CALZADA COL”N 14,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,56,128,63,19,44,20,4,16,20,4,16,27,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0018Z,CENTRO DE INVESTIGACION EN CIENCIA APLICADA Y TECNOLOGIA AVANZADA DEL IPN,22DPN0002K,CENTRO DE INVESTIGACION EN CIENCIA APLICADA Y TECNOLOGIA AVANZADA DEL IPN,1,P⁄BLICO,1,FEDERAL,CALLE CERRO BLANCO 141,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,55,31,13,8,5,13,8,5,23,14,9,30,23,7
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0019Z,"UNIVERSIDAD MARISTA DE QUERETARO, A. C.",22PSU0008Q,"UNIVERSIDAD MARISTA DE QUERETARO, A. C.",2,PRIVADO,1,PRIVADO,AVENIDA UNIVERSIDAD 2,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,707,329,378,209,98,111,84,46,38,100,48,52,208,133,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,3,7,4,3,24,10,14,6,0,6,8,4,4
22,QUER…TARO,9,JALPAN DE SERRA,1,JALPAN DE SERRA,22MSU0021N,CENTENARIA Y BENEMERITA ESCUELA NORMAL DEL ESTADO DE QUERETARO ANDRES BALVANERA,22ENL0001O,CENTENARIA Y BENEMERITA ESCUELA NORMAL DEL ESTADO DE QUERETARO ANDRES BALVANERA JALPAN DE SERRA,1,P⁄BLICO,2,ESTATAL,CALLE MARIA LUISA MEDINA DE MONTES 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391,121,270,109,32,77,49,18,31,48,17,31,29,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0021N,CENTENARIA Y BENEMERITA ESCUELA NORMAL DEL ESTADO DE QUERETARO ANDRES BALVANERA,22ENL0002N,CENTENARIA Y BENEMERITA ESCUELA NORMAL DEL ESTADO DE QUERETARO ANDRES BALVANERA,1,P⁄BLICO,2,ESTATAL,AVENIDA SAN MATEO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1244,304,940,447,115,332,205,51,154,201,49,152,116,45,71,1,113,25,88,113,25,88,40,9,31,0,0,0,15,6,9
22,QUER…TARO,16,SAN JUAN DEL RÕO,1,SAN JUAN DEL RÕO,22MSU0021N,CENTENARIA Y BENEMERITA ESCUELA NORMAL DEL ESTADO DE QUERETARO ANDRES BALVANERA,22ENL0003M,CENTENARIA Y BENEMERITA ESCUELA NORMAL DEL ESTADO DE QUERETARO ANDRES BALVANERA SAN JUAN DEL RIO,1,P⁄BLICO,2,ESTATAL,CALLE 5 DE MAYO 21,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,455,52,403,119,9,110,97,11,86,88,9,79,47,15,32,1,106,22,84,106,22,84,54,14,40,20,3,17,8,2,6
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0023L,ESCUELA NORMAL QUERETANA,22PNL0001U,ESCUELA NORMAL QUERETANA,2,PRIVADO,1,PRIVADO,AVENIDA UNIVERSIDAD 2,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,42,8,2,6,14,0,14,14,0,14,19,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0024K,"TECNOL”GICO NACIONAL DE M…XICO, CAMPUS QUER…TARO",22DIT0001M,"TECNOL”GICO NACIONAL DE M…XICO, CAMPUS QUER…TARO",1,P⁄BLICO,1,FEDERAL,AVENIDA TECNOLOGICO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5015,3210,1805,627,415,212,570,331,239,365,247,118,327,220,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,21,11,14,9,5,19,14,5,10,6,4,16,9,7
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0025J,"INSTITUTO LA PAZ DE QUERETARO, A.C.",22PNL0002T,"INSTITUTO LA PAZ DE QUERETARO, A.C.",2,PRIVADO,1,PRIVADO,CALLE EL SOL 40,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,3,46,3,0,3,0,0,0,0,0,0,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0026I,NORMAL NOCTURNA MIXTA 5 DE MAYO,22PNL0003S,NORMAL NOCTURNA MIXTA 5 DE MAYO,2,PRIVADO,1,PRIVADO,CALLE PROSPERO C. VEGA 17,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,9,38,14,5,9,4,0,4,4,0,4,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0029F,INSTITUTO HUMANISTA DE PSICOTERAPIA GESTALT,22PSU0010E,INSTITUTO HUMANISTA DE PSICOTERAPIA GESTALT,2,PRIVADO,1,PRIVADO,CALLE MARTE 2,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0030V,CENTRO DE ESTUDIOS SUPERIORES DEL BAJIO CAMPUS QUERETARO,22PSU0012C,CENTRO DE ESTUDIOS SUPERIORES DEL BAJIO CAMPUS QUERETARO,2,PRIVADO,1,PRIVADO,CIRCUITO PUERTA DEL SOL 701,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,824,300,524,381,140,241,123,34,89,11,5,6,125,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342,134,208,210,84,126,145,57,88,90,36,54,45,20,25
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0031U,"INSTITUTO GASTRONOMICO DE ESTUDIOS SUPERIORES, S. C.",22PSU0013B,"INSTITUTO GASTRONOMICO DE ESTUDIOS SUPERIORES, S. C.",2,PRIVADO,1,PRIVADO,CALLE PASEO CONSTITUYENTES 206,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,38,69,42,15,27,7,4,3,0,0,0,19,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,6,8,2,6,5,3,2,0,0,0,4,4,0
22,QUER…TARO,6,CORREGIDORA,1,EL PUEBLITO,22MSU0032T,"UNIVERSIDAD DEL GOLFO DE MEXICO, CAMPUS QUERETARO",22PSU0014A,"UNIVERSIDAD DEL GOLFO DE MEXICO, CAMPUS QUERETARO",2,PRIVADO,1,PRIVADO,AVENIDA RIVERA DEL RIO 101,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157,57,100,43,13,30,33,13,20,13,6,7,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0033S,COLEGIO NACIONAL DE DANZA CONTEMPORANEA,22EAL0001K,COLEGIO NACIONAL DE DANZA CONTEMPORANEA,1,P⁄BLICO,2,ESTATAL,CALLE SIERRA DE TILACO 201,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,42,12,0,12,10,1,9,0,0,0,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0035Q,"UNIVERSIDAD DE ESTUDIOS AVANZADOS, CAMPUS QUERETARO",22PSU0016Z,"UNIVERSIDAD DE ESTUDIOS AVANZADOS, CAMPUS QUERETARO",2,PRIVADO,1,PRIVADO,PROLONGACI”N IGNACIO ZARAGOZA 64,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,18,25,23,12,11,6,1,5,1,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,8,10,2,8,14,2,12,0,0,0,1,1,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0036P,UNIVERSIDAD DE LONDRES,22PSU0017Y,UNIVERSIDAD DE LONDRES,2,PRIVADO,1,PRIVADO,AVENIDA UNIVERSIDAD 9,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708,251,457,192,81,111,143,39,104,121,42,79,76,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,12,19,20,8,12,0,0,0,0,0,0,3,2,1
22,QUER…TARO,16,SAN JUAN DEL RÕO,1,SAN JUAN DEL RÕO,22MSU0037O,ACADEMIA DE ESTUDIOS SUPERIORES CONSTANTINO,22PSU0018X,ACADEMIA DE ESTUDIOS SUPERIORES CONSTANTINO,2,PRIVADO,1,PRIVADO,CALLE MARIANO MATAMOROS 23,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,11,EL MARQU…S,379,EL ROSARIO,22MSU0038N,UNIVERSIDAD POLITECNICA DE QUERETARO,22EPO0001J,UNIVERSIDAD POLITECNICA DE QUERETARO,1,P⁄BLICO,2,ESTATAL,CALLE CARRETERA ESTATAL 420 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4230,2599,1631,1461,890,571,742,450,292,780,451,329,197,117,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,34,8,9,9,0,0,0,0,0,0,0,8,6,2
22,QUER…TARO,16,SAN JUAN DEL RÕO,1,SAN JUAN DEL RÕO,22MSU0039M,INSTITUTO UNIVERSITARIO DEL RIO,22PSU0019W,INSTITUTO UNIVERSITARIO DEL RIO,2,PRIVADO,1,PRIVADO,CALLE IGNACIO LOPEZ RAYON 22,ESCOLARIZADA,1,9,0,9,4,0,4,7,0,7,6,0,6,20,1,19,1,3,0,3,0,0,0,0,0,0,0,0,0,20,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0040B,CENTRO INTERDISCIPLINARIO DE INVESTIGACION Y DOCENCIA EN EDUCACION T…CNICA,22IIT0001H,CENTRO INTERDISCIPLINARIO DE INVESTIGACION Y DOCENCIA EN EDUCACION T…CNICA,1,P⁄BLICO,1,FEDERAL,AVENIDA UNIVERSIDAD 282,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,23,35,26,7,19,24,11,13,24,11,13,41,27,14
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0041A,INSTITUTO DEL SERVICIO PROFESIONAL DE CARRERA,22OSU0001Y,INSTITUTO DEL SERVICIO PROFESIONAL DE CARRERA,1,P⁄BLICO,2,ESTATAL,CALLE LATERAL DE LA CARRETERA MEXICO-QUERETARO 2060,ESCOLARIZADA,1,24,16,8,24,16,8,25,18,7,25,18,7,71,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,10,11,21,10,11,34,18,16
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0043Z,FELVA MOSSO,22PSU0021K,FELVA MOSSO,2,PRIVADO,1,PRIVADO,CALLE HILARIO FRIAS Y SOTO 28,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,30,15,2,13,9,1,8,4,1,3,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0044Y,INSTITUTO DE ESPECIALIZACION JUDICIAL,22OSU0002X,INSTITUTO DE ESPECIALIZACION JUDICIAL,1,P⁄BLICO,2,ESTATAL,CIRCUITO MOIS…S SOLANA 1001,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93,24,69,0,0,0,1,1,0
22,QUER…TARO,11,EL MARQU…S,297,LAS CRUCES,22MSU0045X,UNIVERSIDAD ANAHUAC,22PSU0022J,UNIVERSIDAD ANAHUAC,2,PRIVADO,1,PRIVADO,CIRCUITO UNIVERSIDADES I 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5129,2133,2996,1181,522,659,756,317,439,305,129,176,694,404,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210,125,85,43,35,8,163,90,73,11,7,4,46,35,11
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0046W,INSTITUTO DE ESTUDIOS SUPERIORES ISIMA PLANTEL QUERETARO,22PSU0023I,INSTITUTO DE ESTUDIOS SUPERIORES ISIMA PLANTEL QUERETARO,2,PRIVADO,1,PRIVADO,CIRCUITO MOISES SOLANA 503,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1249,498,751,368,146,222,265,105,160,25,9,16,78,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,11,11,5,0,5,6,1,5,6,1,5,8,4,4
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0047V,CENTRO DE ESTUDIOS DE LAS CIENCIAS EDUCATIVAS S.C.,22PSU0024H,CENTRO DE ESTUDIOS DE LAS CIENCIAS EDUCATIVAS S.C.,2,PRIVADO,1,PRIVADO,CALLE JUVENTUD 5,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0048U,INSTITUTO DE REHABILITACION DE QUERETARO,22PSU0025G,INSTITUTO DE REHABILITACION DE QUERETARO,2,PRIVADO,1,PRIVADO,CALLE HACIENDA JACAL 712,ESCOLARIZADA,1,10,4,6,6,3,3,15,7,8,0,0,0,6,6,0,1,32,9,23,11,3,8,9,1,8,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0049T,MUSIC CITY COLLEGE,22PSU0026F,MUSIC CITY COLLEGE,2,PRIVADO,1,PRIVADO,CALLE FRAY PEDRO DE GANTE 91,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,46,16,25,20,5,0,0,0,0,0,0,20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0050I,"INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY ""UNIDAD QUERETARO""",22PSU0127D,"INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY ""UNIDAD QUERETARO""",2,PRIVADO,1,PRIVADO,CALLE EPIGMENIO GONZALEZ 500,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4764,2641,2123,1402,777,625,813,433,380,813,433,380,484,283,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0051H,"CONSERVATORIO DE MUSICA ""JOSE GUADALUPE VELAZQUEZ""",22PSU0027E,"CONSERVATORIO DE MUSICA ""JOSE GUADALUPE VELAZQUEZ""",2,PRIVADO,1,PRIVADO,CALLE VERGARA 35,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,8,5,4,2,2,4,2,2,3,3,0,25,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,6,CORREGIDORA,19,LOS OLVERA,22MSU0053F,UNIVERSIDAD TEC MILENIO QUERETARO,22PSU0029C,UNIVERSIDAD TEC MILENIO QUERETARO,2,PRIVADO,1,PRIVADO,CALLE ANTIGUO CAMINO REAL A HUIMILPAN  18,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0054E,UNIVERSIDAD DEL DESARROLLO PROFESIONAL PLANTEL QUERETARO,22PSU0030S,UNIVERSIDAD DEL DESARROLLO PROFESIONAL PLANTEL QUERETARO,2,PRIVADO,1,PRIVADO,AVENIDA UNIVERSIDAD ORIENTE 34,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225,67,158,81,31,50,0,0,0,0,0,0,45,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0055D,INSTITUTO TECNOLOGICO DE LA CONSTRUCCION,22PSU0031R,INSTITUTO TECNOLOGICO DE LA CONSTRUCCION,2,PRIVADO,1,PRIVADO,CALLE RIO YAQUI 101,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,22,9,14,10,4,23,10,13,21,13,8,3,2,1
22,QUER…TARO,16,SAN JUAN DEL RÕO,1,SAN JUAN DEL RÕO,22MSU0056C,"INSTITUTO SANJUANENSE DE ESTUDIOS SUPERIORES, A.C.",22PSU0032Q,"INSTITUTO SANJUANENSE DE ESTUDIOS SUPERIORES, A.C.",2,PRIVADO,1,PRIVADO,AVENIDA UNIVERSIDAD 291,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,16,SAN JUAN DEL RÕO,1,SAN JUAN DEL RÕO,22MSU0057B,"UNIVERSIDAD MARISTA DE QUERETARO, CAMPUS SAN JUAN DEL RIO",22PSU0033P,"UNIVERSIDAD MARISTA DE QUERETARO, CAMPUS SAN JUAN DEL RIO",2,PRIVADO,1,PRIVADO,CALLE IGNACIO ZARAGOZA 4,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,36,14,13,9,4,13,12,1,12,8,4,15,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,14,QUER…TARO,1,SANTIAGO DE QUER…TARO,22MSU0058A,INSTITUTO CULINARIO DE QUERETARO,22PSU0034O,INSTITUTO CULINARIO DE QUERETARO,2,PRIVADO,1,PRIVADO,AVENIDA INDUSTRIALIZACION 5,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,6,11,6,4,2,5,3,2,5,3,2,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,QUER…TARO,6,CORREGIDORA,1,EL PUEBLITO,22MSU0059Z,ESCUELA BANCARIA Y COMERCIAL CAMPUS QUERETARO,22PSU0035N,ESCUELA BANCARIA Y COMERCIAL CAMPUS QUERETARO,2,PRIVADO,1,PRIVADO,PROLONGACI”N FRAY SEBASTIAN DE GALLEGOS 127,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1062,530,532,202,101,101,158,43,115,0,0,0,94,39,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
